,date,heure,weekday,Débit horaire,Taux d'occupation
3554,2022-06-02,22,3,589.0,4.29722
1999,2022-06-02,23,3,480.0,5.67389
1998,2022-06-03,0,4,312.0,3.88889
1997,2022-06-03,1,4,192.0,2.31445
1996,2022-06-03,2,4,105.0,1.15722
1995,2022-06-03,3,4,72.0,0.94222
6323,2022-06-03,4,4,130.0,1.54778
1994,2022-06-03,5,4,251.0,3.1
6322,2022-06-03,6,4,362.0,4.985
1993,2022-06-03,7,4,522.0,6.855
6321,2022-06-03,8,4,578.0,7.42778
6320,2022-06-03,9,4,569.0,17.90056
6319,2022-06-03,10,4,653.0,10.31611
6318,2022-06-03,11,4,612.0,9.39333
1992,2022-06-03,12,4,694.0,14.58222
6317,2022-06-03,13,4,595.0,9.98555
6316,2022-06-03,14,4,634.0,12.16778
1991,2022-06-03,15,4,641.0,10.12944
6315,2022-06-03,16,4,641.0,9.62945
1990,2022-06-03,17,4,635.0,13.60389
6314,2022-06-03,18,4,695.0,8.93611
1989,2022-06-03,19,4,611.0,7.85167
6313,2022-06-03,20,4,518.0,6.53611
1988,2022-06-03,21,4,437.0,5.53889
1987,2022-06-03,22,4,438.0,5.58333
6839,2022-06-03,23,4,413.0,5.40722
2534,2022-06-04,0,5,319.0,3.88833
6838,2022-06-04,1,5,328.0,3.77444
2533,2022-06-04,2,5,219.0,2.61556
2532,2022-06-04,3,5,146.0,2.045
2531,2022-06-04,4,5,146.0,1.99
6837,2022-06-04,5,5,157.0,1.97945
6836,2022-06-04,6,5,199.0,2.56945
6835,2022-06-04,7,5,303.0,3.90111
6834,2022-06-04,8,5,384.0,5.68945
2530,2022-06-04,9,5,447.0,6.88
6833,2022-06-04,10,5,482.0,6.82278
2529,2022-06-04,11,5,487.0,8.76944
2528,2022-06-04,12,5,477.0,7.575
2527,2022-06-04,13,5,490.0,6.74944
2526,2022-06-04,14,5,593.0,7.96889
2525,2022-06-04,15,5,559.0,7.50556
6832,2022-06-04,16,5,588.0,8.26167
6831,2022-06-04,17,5,606.0,8.55834
6830,2022-06-04,18,5,654.0,8.825
2524,2022-06-04,19,5,594.0,8.92778
6829,2022-06-04,20,5,419.0,5.96445
6828,2022-06-04,21,5,334.0,4.79
2523,2022-06-04,22,5,378.0,5.04945
1749,2022-06-04,23,5,376.0,4.72334
1748,2022-06-05,0,6,350.0,4.11723
7735,2022-06-05,1,6,278.0,3.48889
1747,2022-06-05,2,6,201.0,2.54278
7734,2022-06-05,3,6,150.0,1.96333
7733,2022-06-05,4,6,109.0,1.45333
7732,2022-06-05,5,6,119.0,1.44611
1746,2022-06-05,6,6,165.0,2.01222
1745,2022-06-05,7,6,212.0,2.71556
1744,2022-06-05,8,6,331.0,4.30389
7731,2022-06-05,9,6,401.0,5.54611
7730,2022-06-05,10,6,513.0,6.96667
7729,2022-06-05,11,6,508.0,6.23444
1743,2022-06-05,12,6,491.0,6.36944
7728,2022-06-05,13,6,427.0,5.91944
1742,2022-06-05,14,6,460.0,7.03389
1741,2022-06-05,15,6,516.0,6.84556
7727,2022-06-05,16,6,486.0,6.04611
7726,2022-06-05,17,6,501.0,6.56111
1740,2022-06-05,18,6,605.0,8.59111
1739,2022-06-05,19,6,485.0,5.99
7725,2022-06-05,20,6,372.0,4.89055
7724,2022-06-05,21,6,339.0,4.49167
1738,2022-06-05,22,6,332.0,4.46389
4836,2022-06-05,23,6,278.0,3.54334
4835,2022-06-06,0,0,176.0,2.60389
4834,2022-06-06,1,0,143.0,1.87056
8019,2022-06-06,2,0,91.0,1.30834
8018,2022-06-06,3,0,75.0,1.01056
4833,2022-06-06,4,0,76.0,1.26667
8017,2022-06-06,5,0,145.0,1.94278
4832,2022-06-06,6,0,202.0,2.69445
8016,2022-06-06,7,0,287.0,3.64889
4831,2022-06-06,8,0,373.0,4.64222
4830,2022-06-06,9,0,380.0,5.27167
4829,2022-06-06,10,0,410.0,5.89611
4828,2022-06-06,11,0,481.0,6.865
4827,2022-06-06,12,0,531.0,7.05778
4826,2022-06-06,13,0,505.0,6.88278
4825,2022-06-06,14,0,522.0,7.62723
4824,2022-06-06,15,0,539.0,8.11889
4823,2022-06-06,16,0,491.0,6.49
4822,2022-06-06,17,0,533.0,6.54667
8015,2022-06-06,18,0,539.0,6.52389
8014,2022-06-06,19,0,465.0,5.42945
8013,2022-06-06,20,0,423.0,4.66889
4821,2022-06-06,21,0,368.0,4.41611
8012,2022-06-06,22,0,317.0,3.96278
1072,2022-06-06,23,0,269.0,3.36833
17917,2022-06-07,0,1,146.0,1.76445
17916,2022-06-07,1,1,93.0,1.28
17915,2022-06-07,2,1,38.0,0.46278
17914,2022-06-07,3,1,48.0,0.65223
1071,2022-06-07,4,1,99.0,1.17166
17913,2022-06-07,5,1,200.0,2.58556
17912,2022-06-07,6,1,378.0,5.58722
1070,2022-06-07,7,1,516.0,6.80722
1069,2022-06-07,8,1,620.0,7.83223
1068,2022-06-07,9,1,593.0,9.66667
17911,2022-06-07,10,1,577.0,11.51056
1067,2022-06-07,11,1,582.0,9.3
1066,2022-06-07,12,1,646.0,11.29556
1065,2022-06-07,13,1,592.0,12.67056
17910,2022-06-07,14,1,621.0,13.15944
1064,2022-06-07,15,1,641.0,15.42667
1063,2022-06-07,16,1,680.0,14.08667
17909,2022-06-07,17,1,670.0,10.83055
17908,2022-06-07,18,1,657.0,7.07778
1062,2022-06-07,19,1,652.0,7.53389
17907,2022-06-07,20,1,446.0,5.55056
1061,2022-06-07,21,1,383.0,5.21222
1060,2022-06-07,22,1,398.0,4.70334
12509,2022-06-07,23,1,336.0,4.21778
12508,2022-06-08,0,2,191.0,2.27
12507,2022-06-08,1,2,93.0,1.20056
15757,2022-06-08,2,2,53.0,0.80222
15756,2022-06-08,3,2,63.0,0.83334
12506,2022-06-08,4,2,112.0,1.34334
15755,2022-06-08,5,2,206.0,2.84167
15754,2022-06-08,6,2,352.0,5.10889
15753,2022-06-08,7,2,452.0,7.33611
12505,2022-06-08,8,2,512.0,9.05445
12504,2022-06-08,9,2,559.0,9.63333
15752,2022-06-08,10,2,603.0,10.94611
12503,2022-06-08,11,2,589.0,11.27333
15751,2022-06-08,12,2,616.0,14.19833
12502,2022-06-08,13,2,623.0,12.91223
12501,2022-06-08,14,2,631.0,10.43945
15749,2022-06-08,16,2,598.0,17.70278
15747,2022-06-08,19,2,580.0,7.36
12499,2022-06-08,20,2,399.0,5.63556
12498,2022-06-08,21,2,462.0,6.115
15746,2022-06-08,22,2,480.0,5.585
13318,2022-06-08,23,2,383.0,4.86445
14829,2022-06-09,0,3,239.0,2.80222
14828,2022-06-09,1,3,118.0,1.48611
13317,2022-06-09,2,3,74.0,0.95445
14827,2022-06-09,3,3,58.0,0.78444
13316,2022-06-09,4,3,124.0,1.44111
13315,2022-06-09,5,3,239.0,2.975
14826,2022-06-09,6,3,348.0,4.98389
14825,2022-06-09,7,3,528.0,9.39778
13314,2022-06-09,8,3,568.0,7.035
14824,2022-06-09,9,3,569.0,9.50222
14823,2022-06-09,10,3,623.0,10.04833
13313,2022-06-09,11,3,641.0,11.98834
14822,2022-06-09,12,3,627.0,9.975
13312,2022-06-09,13,3,673.0,12.35945
18635,2022-06-09,14,3,648.0,13.48556
18634,2022-06-09,15,3,647.0,10.30555
18633,2022-06-09,16,3,711.0,10.12722
15150,2022-06-09,17,3,770.0,9.23389
18580,2022-06-09,18,3,796.0,9.93834
18579,2022-06-09,19,3,707.0,8.42834
18578,2022-06-09,20,3,553.0,7.42167
18577,2022-06-09,21,3,425.0,4.95556
15149,2022-06-09,22,3,508.0,6.51778
14649,2022-06-09,23,3,410.0,4.98167
14648,2022-06-10,0,4,308.0,3.86167
10829,2022-06-10,1,4,200.0,2.33111
10828,2022-06-10,2,4,102.0,1.30056
14647,2022-06-10,3,4,82.0,1.08611
10827,2022-06-10,4,4,115.0,1.29334
10826,2022-06-10,5,4,219.0,3.08222
14646,2022-06-10,6,4,354.0,5.53389
10825,2022-06-10,7,4,514.0,6.92222
10824,2022-06-10,8,4,601.0,8.88334
10823,2022-06-10,9,4,499.0,7.54667
10822,2022-06-10,10,4,552.0,11.085
10821,2022-06-10,11,4,694.0,13.77278
14645,2022-06-10,12,4,641.0,10.96389
14201,2022-06-10,13,4,696.0,14.33778
14200,2022-06-10,14,4,642.0,10.08
14199,2022-06-10,15,4,640.0,9.91223
14198,2022-06-10,16,4,649.0,8.52278
14197,2022-06-10,17,4,723.0,8.72055
10910,2022-06-10,18,4,692.0,8.53056
10909,2022-06-10,19,4,670.0,8.39222
14196,2022-06-10,20,4,553.0,7.76611
14195,2022-06-10,21,4,431.0,5.39
10908,2022-06-10,22,4,470.0,6.105
248,2022-06-10,23,4,463.0,5.65111
9197,2022-06-11,0,5,358.0,4.56889
246,2022-06-11,1,5,298.0,3.36556
244,2022-06-11,2,5,241.0,3.14056
9196,2022-06-11,3,5,156.0,2.12056
9195,2022-06-11,4,5,144.0,1.85889
9194,2022-06-11,5,5,179.0,1.62889
9193,2022-06-11,6,5,195.0,2.64667
9192,2022-06-11,7,5,285.0,4.40556
242,2022-06-11,8,5,413.0,6.27889
240,2022-06-11,9,5,465.0,19.15
9191,2022-06-11,10,5,501.0,7.71111
238,2022-06-11,11,5,561.0,9.44556
236,2022-06-11,12,5,504.0,7.36278
9190,2022-06-11,13,5,506.0,7.22778
9189,2022-06-11,14,5,540.0,7.39278
9188,2022-06-11,15,5,568.0,7.27056
234,2022-06-11,16,5,547.0,7.28556
9187,2022-06-11,17,5,580.0,8.22
9186,2022-06-11,18,5,590.0,8.29944
232,2022-06-11,19,5,560.0,6.86
9185,2022-06-11,20,5,493.0,7.20722
9184,2022-06-11,21,5,453.0,5.77889
9183,2022-06-11,22,5,465.0,6.31056
1129,2022-06-11,23,5,509.0,6.83111
11017,2022-06-12,0,6,421.0,3.60333
11016,2022-06-12,1,6,323.0,3.95834
11015,2022-06-12,2,6,260.0,3.13167
11014,2022-06-12,3,6,134.0,1.78389
1128,2022-06-12,4,6,122.0,1.66333
11013,2022-06-12,5,6,129.0,1.48556
11012,2022-06-12,6,6,121.0,1.54667
11011,2022-06-12,7,6,160.0,1.92667
11010,2022-06-12,8,6,252.0,3.15667
1127,2022-06-12,9,6,337.0,4.145
11009,2022-06-12,10,6,363.0,4.39056
11008,2022-06-12,11,6,542.0,6.85556
1126,2022-06-12,12,6,476.0,5.93333
1125,2022-06-12,13,6,507.0,6.29722
1124,2022-06-12,14,6,561.0,7.39611
1123,2022-06-12,15,6,595.0,7.52722
1122,2022-06-12,16,6,581.0,7.67334
11007,2022-06-12,17,6,594.0,7.05667
11006,2022-06-12,18,6,657.0,7.81389
1121,2022-06-12,19,6,569.0,6.90833
1120,2022-06-12,20,6,447.0,5.46167
11005,2022-06-12,21,6,387.0,4.77
1119,2022-06-12,22,6,346.0,4.22111
5129,2022-06-12,23,6,276.0,3.34222
5128,2022-06-13,0,0,145.0,1.74778
5127,2022-06-13,1,0,88.0,1.17778
9501,2022-06-13,2,0,33.0,0.51167
5126,2022-06-13,3,0,30.0,0.44167
5125,2022-06-13,4,0,112.0,1.42167
5124,2022-06-13,5,0,200.0,2.63723
5123,2022-06-13,6,0,343.0,4.62611
9500,2022-06-13,7,0,471.0,6.30833
9499,2022-06-13,8,0,627.0,8.58167
9498,2022-06-13,9,0,575.0,8.62278
5122,2022-06-13,10,0,628.0,10.16389
9497,2022-06-13,11,0,622.0,11.03445
5121,2022-06-13,12,0,595.0,9.395
5120,2022-06-13,13,0,547.0,8.67111
5119,2022-06-13,14,0,610.0,9.53389
5118,2022-06-13,15,0,608.0,8.59222
5117,2022-06-13,16,0,622.0,8.24944
9496,2022-06-13,17,0,686.0,7.41278
9495,2022-06-13,18,0,740.0,8.17445
5116,2022-06-13,19,0,607.0,7.06056
5115,2022-06-13,20,0,425.0,4.89667
9494,2022-06-13,21,0,377.0,4.46944
9493,2022-06-13,22,0,365.0,4.46111
3951,2022-06-14,23,1,379.0,4.55333
15704,2022-06-15,0,2,233.0,2.68833
15703,2022-06-15,1,2,119.0,1.49056
15702,2022-06-15,2,2,73.0,0.90111
3950,2022-06-15,3,2,53.0,0.74445
15701,2022-06-15,4,2,99.0,1.14056
3949,2022-06-15,5,2,210.0,2.68778
15700,2022-06-15,6,2,339.0,5.01778
15698,2022-06-15,7,2,507.0,6.28222
15696,2022-06-15,8,2,598.0,16.10056
3948,2022-06-15,9,2,565.0,8.43556
15694,2022-06-15,10,2,582.0,9.43278
15692,2022-06-15,11,2,654.0,8.54056
3947,2022-06-15,12,2,626.0,9.18389
15690,2022-06-15,13,2,673.0,11.85056
15688,2022-06-15,14,2,658.0,18.23056
15686,2022-06-15,15,2,648.0,9.60223
3946,2022-06-15,16,2,700.0,13.36445
15684,2022-06-15,17,2,675.0,11.90833
15682,2022-06-15,18,2,684.0,7.79889
15680,2022-06-15,19,2,720.0,9.08111
3945,2022-06-15,20,2,469.0,6.87389
3944,2022-06-15,21,2,481.0,6.26833
3943,2022-06-15,22,2,511.0,5.92
9294,2022-06-15,23,2,406.0,4.96278
19065,2022-06-16,0,3,278.0,3.15611
9293,2022-06-16,1,3,149.0,1.80056
9292,2022-06-16,2,3,99.0,1.11111
9291,2022-06-16,3,3,85.0,1.08333
19064,2022-06-16,4,3,133.0,1.50778
9290,2022-06-16,5,3,236.0,2.97778
9289,2022-06-16,6,3,356.0,5.64556
9288,2022-06-16,7,3,545.0,8.07722
9287,2022-06-16,8,3,652.0,9.05222
19063,2022-06-16,9,3,616.0,17.49889
9286,2022-06-16,10,3,600.0,9.77889
9285,2022-06-16,11,3,681.0,11.94889
19062,2022-06-16,12,3,640.0,16.25056
21798,2022-06-16,13,3,602.0,9.06722
20554,2022-06-16,14,3,634.0,9.47889
20553,2022-06-16,15,3,650.0,10.37834
20552,2022-06-16,16,3,717.0,9.68167
21797,2022-06-16,17,3,653.0,8.01111
21796,2022-06-16,18,3,809.0,10.02945
20551,2022-06-16,19,3,685.0,8.76611
20550,2022-06-16,20,3,490.0,6.29945
21795,2022-06-16,21,3,453.0,5.98056
20549,2022-06-16,22,3,521.0,6.56556
18774,2022-06-16,23,3,411.0,4.73
17104,2022-06-17,0,4,261.0,2.86056
17103,2022-06-17,1,4,161.0,1.88
17102,2022-06-17,2,4,167.0,2.05945
17101,2022-06-17,3,4,79.0,1.04778
18773,2022-06-17,4,4,140.0,1.59222
18772,2022-06-17,5,4,213.0,3.06111
17100,2022-06-17,6,4,288.0,4.50556
17099,2022-06-17,7,4,506.0,7.59667
18771,2022-06-17,8,4,560.0,7.90667
17098,2022-06-17,9,4,601.0,10.28389
17097,2022-06-17,10,4,609.0,14.13889
17096,2022-06-17,11,4,601.0,10.13833
18770,2022-06-17,12,4,629.0,9.52722
18769,2022-06-17,13,4,625.0,9.08667
23239,2022-06-17,14,4,670.0,9.31334
21673,2022-06-17,15,4,678.0,8.94556
21733,2022-06-17,16,4,663.0,8.80556
23257,2022-06-17,17,4,601.0,6.81334
23256,2022-06-17,18,4,433.0,4.34722
23255,2022-06-17,19,4,619.0,7.83723
23254,2022-06-17,20,4,509.0,6.365
23253,2022-06-17,21,4,452.0,5.93278
21732,2022-06-17,22,4,452.0,5.44445
20382,2022-06-17,23,4,488.0,6.11889
20197,2022-06-18,0,5,348.0,4.13222
20196,2022-06-18,1,5,325.0,3.52056
20381,2022-06-18,2,5,220.0,2.69167
20380,2022-06-18,3,5,139.0,1.65556
20195,2022-06-18,4,5,118.0,1.65055
20379,2022-06-18,5,5,152.0,1.91445
20378,2022-06-18,6,5,186.0,2.475
20377,2022-06-18,7,5,317.0,4.165
20194,2022-06-18,8,5,417.0,5.06111
20193,2022-06-18,9,5,460.0,5.94611
20192,2022-06-18,10,5,534.0,7.39223
20191,2022-06-18,11,5,586.0,7.435
20376,2022-06-18,12,5,501.0,6.22389
20190,2022-06-18,13,5,480.0,5.70222
20375,2022-06-18,14,5,526.0,6.60611
20374,2022-06-18,15,5,566.0,6.82111
20373,2022-06-18,16,5,485.0,5.97389
20189,2022-06-18,17,5,542.0,6.47111
20372,2022-06-18,18,5,529.0,6.40834
20371,2022-06-18,19,5,490.0,6.41333
20188,2022-06-18,20,5,443.0,6.74556
20187,2022-06-18,21,5,405.0,5.06056
20186,2022-06-18,22,5,443.0,5.48056
28710,2022-06-19,23,6,255.0,3.26333
28709,2022-06-20,0,0,171.0,2.06722
28708,2022-06-20,1,0,108.0,1.39167
28766,2022-06-20,2,0,36.0,0.59444
28707,2022-06-20,3,0,33.0,0.56389
28706,2022-06-20,4,0,106.0,1.33778
28705,2022-06-20,5,0,187.0,2.35945
28765,2022-06-20,6,0,316.0,4.27333
28704,2022-06-20,7,0,499.0,8.69278
28764,2022-06-20,8,0,548.0,7.94444
28703,2022-06-20,9,0,527.0,11.26889
28763,2022-06-20,10,0,549.0,9.545
28702,2022-06-20,11,0,568.0,8.57167
28701,2022-06-20,12,0,587.0,11.49
28762,2022-06-20,13,0,539.0,8.56945
28700,2022-06-20,14,0,554.0,8.60167
28699,2022-06-20,15,0,568.0,8.01111
28761,2022-06-20,16,0,638.0,8.69611
28698,2022-06-20,17,0,624.0,6.81611
28760,2022-06-20,18,0,681.0,8.15612
28697,2022-06-20,19,0,604.0,7.02778
28759,2022-06-20,20,0,426.0,6.01445
28696,2022-06-20,21,0,384.0,5.21
28758,2022-06-20,22,0,413.0,4.965
20803,2022-06-20,23,0,320.0,3.91778
20801,2022-06-21,0,1,197.0,2.31889
21123,2022-06-21,1,1,101.0,1.31945
21122,2022-06-21,2,1,54.0,0.695
21121,2022-06-21,3,1,45.0,0.65389
20799,2022-06-21,4,1,100.0,1.325
21120,2022-06-21,5,1,211.0,2.51667
21119,2022-06-21,6,1,338.0,5.085
20797,2022-06-21,7,1,493.0,9.55111
20795,2022-06-21,8,1,661.0,10.04833
20793,2022-06-21,9,1,622.0,11.25945
20791,2022-06-21,10,1,606.0,10.89278
20789,2022-06-21,11,1,553.0,17.33778
21118,2022-06-21,12,1,627.0,9.59333
20787,2022-06-21,13,1,618.0,7.73111
21117,2022-06-21,14,1,670.0,8.66
21116,2022-06-21,15,1,644.0,9.09334
21115,2022-06-21,16,1,678.0,10.61111
20785,2022-06-21,17,1,760.0,10.18667
20783,2022-06-21,18,1,698.0,8.285
21114,2022-06-21,19,1,718.0,8.57278
21113,2022-06-21,20,1,535.0,7.32611
20782,2022-06-21,21,1,476.0,6.01667
20781,2022-06-21,22,1,606.0,7.42389
21204,2022-06-21,23,1,527.0,5.87111
21203,2022-06-22,0,2,460.0,4.82167
21202,2022-06-22,1,2,332.0,3.55
20876,2022-06-22,2,2,237.0,2.53945
20875,2022-06-22,3,2,143.0,1.50056
20874,2022-06-22,4,2,153.0,1.78778
21201,2022-06-22,5,2,244.0,3.13889
20873,2022-06-22,6,2,380.0,5.90167
21200,2022-06-22,7,2,465.0,7.75278
20872,2022-06-22,8,2,612.0,9.30722
21199,2022-06-22,9,2,599.0,14.71833
21198,2022-06-22,10,2,677.0,14.48889
29008,2022-06-22,11,2,639.0,14.63611
29195,2022-06-22,12,2,639.0,12.40722
29007,2022-06-22,13,2,639.0,12.65889
29194,2022-06-22,14,2,673.0,15.74833
29193,2022-06-22,15,2,653.0,28.20611
29192,2022-06-22,16,2,628.0,12.59778
29191,2022-06-22,17,2,748.0,8.80167
29006,2022-06-22,18,2,850.0,10.76611
29190,2022-06-22,19,2,764.0,10.16278
29189,2022-06-22,20,2,606.0,8.18667
29005,2022-06-22,21,2,568.0,8.75
29188,2022-06-22,22,2,644.0,6.93778
29425,2022-06-23,23,3,401.0,4.82111
29424,2022-06-24,0,4,298.0,3.14056
29423,2022-06-24,1,4,212.0,2.48444
29590,2022-06-24,2,4,138.0,1.66333
29589,2022-06-24,3,4,105.0,1.44945
29422,2022-06-24,4,4,134.0,1.67222
29421,2022-06-24,5,4,262.0,3.21833
29588,2022-06-24,6,4,362.0,5.46445
29587,2022-06-24,7,4,522.0,8.96723
29586,2022-06-24,8,4,623.0,8.48667
29420,2022-06-24,9,4,581.0,10.38111
29419,2022-06-24,10,4,661.0,12.01389
29418,2022-06-24,11,4,601.0,9.80722
29585,2022-06-24,12,4,689.0,9.93555
29584,2022-06-24,13,4,620.0,11.13667
29417,2022-06-24,14,4,631.0,11.335
29583,2022-06-24,15,4,664.0,12.63444
29582,2022-06-24,16,4,586.0,22.35334
29416,2022-06-24,17,4,630.0,9.22
29415,2022-06-24,18,4,628.0,7.72834
29581,2022-06-24,19,4,579.0,7.99722
29580,2022-06-24,20,4,497.0,7.04111
29579,2022-06-24,21,4,427.0,5.26555
29578,2022-06-24,22,4,462.0,5.99167
24696,2022-06-24,23,4,429.0,5.00056
27131,2022-06-25,0,5,378.0,4.52445
24695,2022-06-25,1,5,346.0,4.22556
24694,2022-06-25,2,5,206.0,2.74167
24693,2022-06-25,3,5,154.0,2.005
27130,2022-06-25,4,5,135.0,1.72833
27129,2022-06-25,5,5,160.0,2.04222
27128,2022-06-25,6,5,182.0,2.43056
24692,2022-06-25,7,5,289.0,3.72278
27127,2022-06-25,8,5,370.0,5.31611
24691,2022-06-25,9,5,478.0,7.04111
27126,2022-06-25,10,5,461.0,5.81444
24690,2022-06-25,11,5,500.0,6.50167
27125,2022-06-25,12,5,547.0,6.79389
27124,2022-06-25,13,5,503.0,6.94
27123,2022-06-25,14,5,488.0,6.24445
27122,2022-06-25,15,5,558.0,7.50834
24689,2022-06-25,16,5,509.0,6.86945
27121,2022-06-25,17,5,561.0,7.53667
24688,2022-06-25,18,5,616.0,7.87889
24687,2022-06-25,19,5,561.0,7.32778
24686,2022-06-25,20,5,476.0,6.36167
27120,2022-06-25,21,5,393.0,4.90778
27119,2022-06-25,22,5,409.0,5.01778
24730,2022-06-25,23,5,411.0,4.87111
27157,2022-06-26,0,6,417.0,5.18445
24729,2022-06-26,1,6,367.0,3.96556
27156,2022-06-26,2,6,215.0,2.62222
24728,2022-06-26,3,6,141.0,1.76722
27155,2022-06-26,4,6,118.0,1.58056
24727,2022-06-26,5,6,138.0,1.61222
24726,2022-06-26,6,6,121.0,1.39556
24725,2022-06-26,7,6,126.0,1.46778
27154,2022-06-26,8,6,221.0,2.67612
24724,2022-06-26,9,6,344.0,4.11944
24723,2022-06-26,10,6,340.0,4.57111
27153,2022-06-26,11,6,346.0,3.94333
27152,2022-06-26,12,6,428.0,4.50056
24722,2022-06-26,13,6,426.0,5.02056
24721,2022-06-26,14,6,463.0,5.20222
27151,2022-06-26,15,6,529.0,6.66278
27150,2022-06-26,16,6,534.0,6.47111
24720,2022-06-26,17,6,569.0,6.75
24719,2022-06-26,18,6,583.0,7.70889
27149,2022-06-26,19,6,542.0,6.32056
27148,2022-06-26,20,6,404.0,5.37611
24718,2022-06-26,21,6,362.0,4.27556
27147,2022-06-26,22,6,320.0,3.96222
23462,2022-06-26,23,6,247.0,3.06945
24994,2022-06-27,0,0,140.0,1.70611
24993,2022-06-27,1,0,74.0,0.97556
23461,2022-06-27,2,0,42.0,0.59444
23460,2022-06-27,3,0,44.0,0.63111
23459,2022-06-27,4,0,94.0,1.10445
23458,2022-06-27,5,0,197.0,2.4
24992,2022-06-27,6,0,319.0,4.44333
23457,2022-06-27,7,0,477.0,5.86889
24991,2022-06-27,8,0,610.0,8.94444
24990,2022-06-27,9,0,538.0,7.51945
23456,2022-06-27,10,0,610.0,9.56778
23455,2022-06-27,11,0,559.0,8.49722
24989,2022-06-27,12,0,588.0,8.36111
24988,2022-06-27,13,0,550.0,7.21389
23454,2022-06-27,14,0,576.0,10.54667
24987,2022-06-27,15,0,612.0,9.28723
23453,2022-06-27,16,0,609.0,7.89833
23452,2022-06-27,17,0,685.0,8.49445
24986,2022-06-27,18,0,702.0,7.88611
23451,2022-06-27,19,0,570.0,7.05334
23450,2022-06-27,20,0,306.0,3.56834
24985,2022-06-27,21,0,267.0,3.04389
24984,2022-06-27,22,0,250.0,2.93667
30824,2022-06-27,23,0,224.0,2.87889
31669,2022-06-28,0,1,130.0,1.365
30823,2022-06-28,1,1,63.0,0.73056
30822,2022-06-28,2,1,37.0,0.51611
31668,2022-06-28,3,1,46.0,0.60389
31667,2022-06-28,4,1,121.0,1.44778
30821,2022-06-28,5,1,201.0,2.58056
31666,2022-06-28,6,1,389.0,5.38667
31665,2022-06-28,7,1,547.0,9.76167
30183,2022-06-28,8,1,744.0,15.66722
30182,2022-06-28,9,1,612.0,12.09722
30181,2022-06-28,10,1,646.0,11.31
30218,2022-06-28,11,1,662.0,10.65667
30217,2022-06-28,12,1,639.0,12.32
30180,2022-06-28,13,1,677.0,11.61111
30216,2022-06-28,14,1,705.0,10.91611
30215,2022-06-28,15,1,667.0,10.41111
30214,2022-06-28,16,1,734.0,10.54834
30213,2022-06-28,17,1,789.0,10.12945
30212,2022-06-28,18,1,753.0,8.39611
30179,2022-06-28,19,1,730.0,8.65722
30211,2022-06-28,20,1,477.0,6.02333
30178,2022-06-28,21,1,426.0,5.355
30177,2022-06-28,22,1,508.0,5.87
31810,2022-06-28,23,1,376.0,4.44834
31809,2022-06-29,0,2,220.0,2.31278
30396,2022-06-29,1,2,152.0,1.86945
30395,2022-06-29,2,2,71.0,0.83389
31808,2022-06-29,3,2,62.0,0.90222
31807,2022-06-29,4,2,111.0,1.30389
30394,2022-06-29,5,2,222.0,2.53778
31806,2022-06-29,6,2,345.0,5.38278
31805,2022-06-29,7,2,485.0,9.00889
30393,2022-06-29,8,2,578.0,9.09167
30392,2022-06-29,9,2,656.0,17.63556
30391,2022-06-29,10,2,620.0,13.12167
31746,2022-06-29,11,2,641.0,10.15056
32962,2022-06-29,12,2,557.0,9.09167
32961,2022-06-29,13,2,650.0,17.38222
31745,2022-06-29,14,2,613.0,11.03833
32203,2022-06-29,15,2,638.0,13.58944
32202,2022-06-29,16,2,656.0,9.24389
32201,2022-06-29,17,2,708.0,11.48945
31467,2022-06-29,18,2,738.0,8.80111
32200,2022-06-29,19,2,712.0,9.10166
31466,2022-06-29,20,2,528.0,6.63778
32199,2022-06-29,21,2,527.0,5.93833
32198,2022-06-29,22,2,577.0,6.75556
30426,2022-06-29,23,2,505.0,6.08778
31410,2022-06-30,0,3,299.0,3.5
31409,2022-06-30,1,3,171.0,2.035
30425,2022-06-30,2,3,94.0,1.155
30424,2022-06-30,3,3,62.0,0.84944
30423,2022-06-30,4,3,126.0,1.36445
31408,2022-06-30,5,3,205.0,2.06722
31407,2022-06-30,6,3,352.0,4.76334
31406,2022-06-30,7,3,509.0,6.74445
30422,2022-06-30,8,3,625.0,13.29889
30421,2022-06-30,9,3,546.0,11.25833
30420,2022-06-30,10,3,551.0,11.52
30959,2022-06-30,11,3,587.0,11.11
32116,2022-06-30,12,3,668.0,13.05833
32115,2022-06-30,13,3,701.0,12.49389
30958,2022-06-30,14,3,609.0,16.98278
32114,2022-06-30,15,3,644.0,13.53111
30957,2022-06-30,16,3,689.0,10.015
32113,2022-06-30,17,3,721.0,9.98834
30956,2022-06-30,18,3,801.0,10.545
32112,2022-06-30,19,3,724.0,9.07945
30955,2022-06-30,20,3,600.0,7.86611
32111,2022-06-30,21,3,466.0,5.91722
32110,2022-06-30,22,3,510.0,6.37778
33418,2022-06-30,23,3,419.0,5.15834
33406,2022-07-01,0,4,296.0,3.40722
33417,2022-07-01,1,4,233.0,2.85445
33416,2022-07-01,2,4,138.0,1.60722
12164,2022-07-01,3,4,93.0,1.10945
12953,2022-07-01,4,4,152.0,1.90445
12952,2022-07-01,5,4,222.0,2.67889
12951,2022-07-01,6,4,389.0,5.03778
12163,2022-07-01,7,4,533.0,6.58722
12950,2022-07-01,8,4,578.0,6.55278
12949,2022-07-01,9,4,577.0,7.06611
12162,2022-07-01,10,4,658.0,8.10111
