,date,heure,weekday,Débit horaire,Taux d'occupation
9804,2022-06-05,13,6,602.0,3.21278
9803,2022-06-05,14,6,638.0,3.745
9802,2022-06-05,15,6,566.0,2.94556
41429,2022-06-05,16,6,581.0,3.52445
9801,2022-06-05,17,6,642.0,3.63889
41428,2022-06-05,18,6,672.0,4.39778
9800,2022-06-05,19,6,566.0,3.27222
9799,2022-06-05,20,6,467.0,2.63167
41427,2022-06-05,21,6,449.0,2.705
9798,2022-06-05,22,6,402.0,2.42333
39194,2022-06-05,23,6,288.0,1.64056
39193,2022-06-06,0,0,210.0,1.10278
23367,2022-06-06,1,0,169.0,0.91222
39192,2022-06-06,2,0,123.0,0.54056
39191,2022-06-06,3,0,90.0,0.36778
39189,2022-06-06,4,0,109.0,0.52334
39187,2022-06-06,5,0,133.0,0.88222
23366,2022-06-06,6,0,197.0,1.09889
39185,2022-06-06,7,0,267.0,1.60833
39183,2022-06-06,8,0,319.0,1.88667
23365,2022-06-06,9,0,454.0,2.77444
23364,2022-06-06,10,0,556.0,3.38389
39181,2022-06-06,11,0,646.0,3.68222
39179,2022-06-06,12,0,598.0,3.57
39178,2022-06-06,13,0,647.0,3.32889
39177,2022-06-06,14,0,665.0,4.07223
39176,2022-06-06,15,0,668.0,3.84445
39175,2022-06-06,16,0,698.0,4.40056
23363,2022-06-06,17,0,705.0,4.28278
23362,2022-06-06,18,0,754.0,4.35056
39174,2022-06-06,19,0,618.0,3.08278
23361,2022-06-06,20,0,503.0,2.72
39173,2022-06-06,21,0,440.0,2.86667
23360,2022-06-06,22,0,388.0,2.40667
88015,2022-06-06,23,0,279.0,1.66334
5474,2022-06-07,0,1,154.0,0.80889
88014,2022-06-07,1,1,103.0,0.54667
88013,2022-06-07,2,1,57.0,0.35278
5472,2022-06-07,3,1,88.0,0.40778
5470,2022-06-07,4,1,144.0,0.77167
5468,2022-06-07,5,1,230.0,1.67111
5466,2022-06-07,6,1,505.0,4.04111
5464,2022-06-07,7,1,828.0,11.46667
88012,2022-06-07,8,1,772.0,15.28278
88011,2022-06-07,9,1,707.0,5.00444
88010,2022-06-07,10,1,764.0,6.13334
88009,2022-06-07,11,1,810.0,4.96
88008,2022-06-07,12,1,818.0,4.81778
5462,2022-06-07,13,1,769.0,4.98778
5460,2022-06-07,14,1,937.0,8.80889
88007,2022-06-07,15,1,1018.0,13.05945
88006,2022-06-07,16,1,992.0,35.77111
5458,2022-06-07,17,1,973.0,36.75833
88005,2022-06-07,18,1,1063.0,9.72556
5456,2022-06-07,19,1,711.0,4.30056
5454,2022-06-07,20,1,561.0,2.95445
5452,2022-06-07,21,1,433.0,2.31333
5450,2022-06-07,22,1,424.0,2.24278
79426,2022-06-07,23,1,296.0,1.78167
64991,2022-06-08,0,2,181.0,0.93389
79425,2022-06-08,1,2,126.0,0.68833
79424,2022-06-08,2,2,112.0,0.63778
79423,2022-06-08,3,2,77.0,0.48222
64990,2022-06-08,4,2,121.0,0.80166
79422,2022-06-08,5,2,252.0,1.63889
64989,2022-06-08,6,2,492.0,3.63445
64988,2022-06-08,7,2,856.0,20.505
64987,2022-06-08,8,2,924.0,22.31333
64986,2022-06-08,9,2,694.0,5.92111
79421,2022-06-08,10,2,821.0,6.83556
64985,2022-06-08,11,2,844.0,6.57167
64984,2022-06-08,12,2,912.0,9.80056
79420,2022-06-08,13,2,981.0,21.78444
79419,2022-06-08,14,2,935.0,21.95778
79418,2022-06-08,15,2,971.0,13.80778
79417,2022-06-08,16,2,847.0,40.96445
64983,2022-06-08,17,2,971.0,35.31556
79416,2022-06-08,18,2,965.0,14.03056
79415,2022-06-08,19,2,786.0,5.64389
79414,2022-06-08,20,2,541.0,3.12944
64982,2022-06-08,21,2,439.0,2.56
64981,2022-06-08,22,2,406.0,2.42556
72079,2022-06-08,23,2,309.0,1.95278
64144,2022-06-09,0,3,196.0,0.90667
64143,2022-06-09,1,3,143.0,0.72278
72078,2022-06-09,2,3,100.0,0.61167
72077,2022-06-09,3,3,97.0,0.41444
72076,2022-06-09,4,3,155.0,0.90278
72075,2022-06-09,5,3,283.0,1.89445
64142,2022-06-09,6,3,571.0,4.11167
64141,2022-06-09,7,3,924.0,7.32445
64140,2022-06-09,8,3,790.0,7.20222
64139,2022-06-09,9,3,664.0,5.39889
64138,2022-06-09,10,3,769.0,5.50667
64137,2022-06-09,11,3,797.0,6.47445
64136,2022-06-09,12,3,987.0,9.38611
64135,2022-06-09,13,3,834.0,5.85722
70870,2022-06-09,14,3,966.0,10.06389
65272,2022-06-09,15,3,961.0,26.07833
65270,2022-06-09,16,3,931.0,30.32
66000,2022-06-09,17,3,1015.0,29.07945
72950,2022-06-09,18,3,1108.0,27.67778
65999,2022-06-09,19,3,788.0,4.94833
72949,2022-06-09,20,3,570.0,3.46389
72948,2022-06-09,21,3,495.0,2.77167
65998,2022-06-09,22,3,428.0,2.28222
54117,2022-06-09,23,3,390.0,2.27
73980,2022-06-10,0,4,268.0,1.35556
54116,2022-06-10,1,4,184.0,1.03833
73979,2022-06-10,2,4,114.0,0.64111
54115,2022-06-10,3,4,110.0,0.66
73978,2022-06-10,4,4,169.0,1.05167
73977,2022-06-10,5,4,250.0,1.49
54114,2022-06-10,6,4,502.0,3.41833
73976,2022-06-10,7,4,820.0,6.86778
73975,2022-06-10,8,4,779.0,5.86833
54113,2022-06-10,9,4,773.0,6.75111
54112,2022-06-10,10,4,795.0,5.18445
54111,2022-06-10,11,4,950.0,15.70389
54110,2022-06-10,12,4,909.0,7.69
70489,2022-06-10,13,4,992.0,9.39778
70488,2022-06-10,14,4,956.0,18.89945
70487,2022-06-10,15,4,946.0,28.72055
22375,2022-06-10,16,4,1049.0,21.38778
70486,2022-06-10,17,4,1120.0,24.73056
22373,2022-06-10,18,4,1071.0,11.705
22371,2022-06-10,19,4,906.0,12.845
22369,2022-06-10,20,4,624.0,3.73445
70485,2022-06-10,21,4,501.0,2.83889
70484,2022-06-10,22,4,475.0,2.60611
51049,2022-06-10,23,4,395.0,2.06111
3114,2022-06-11,0,5,353.0,1.59056
3113,2022-06-11,1,5,268.0,1.39889
51048,2022-06-11,2,5,189.0,0.92556
3112,2022-06-11,3,5,172.0,0.76278
51047,2022-06-11,4,5,162.0,0.68222
3111,2022-06-11,5,5,157.0,0.88389
3110,2022-06-11,6,5,280.0,1.68667
51046,2022-06-11,7,5,344.0,2.175
51044,2022-06-11,8,5,542.0,3.11833
51042,2022-06-11,9,5,561.0,3.40611
3109,2022-06-11,10,5,728.0,4.55611
51040,2022-06-11,11,5,777.0,4.78
51038,2022-06-11,12,5,738.0,4.73889
3108,2022-06-11,13,5,707.0,4.27444
3107,2022-06-11,14,5,857.0,5.85
3106,2022-06-11,15,5,704.0,4.405
51036,2022-06-11,16,5,752.0,4.23722
3105,2022-06-11,17,5,764.0,4.28945
3104,2022-06-11,18,5,818.0,4.92722
51034,2022-06-11,19,5,697.0,4.15167
51032,2022-06-11,20,5,518.0,2.58945
3103,2022-06-11,21,5,548.0,2.89445
51030,2022-06-11,22,5,533.0,3.00945
24197,2022-06-11,23,5,610.0,3.65611
46329,2022-06-12,0,6,626.0,3.56
24196,2022-06-12,1,6,314.0,1.65278
46328,2022-06-12,2,6,207.0,1.12333
24195,2022-06-12,3,6,143.0,0.69722
46327,2022-06-12,4,6,178.0,1.02278
24194,2022-06-12,5,6,171.0,0.86167
46326,2022-06-12,6,6,144.0,0.845
46325,2022-06-12,7,6,260.0,1.50833
46324,2022-06-12,8,6,340.0,1.985
46323,2022-06-12,9,6,451.0,2.77944
46322,2022-06-12,10,6,573.0,3.51722
24193,2022-06-12,11,6,697.0,4.02889
24192,2022-06-12,12,6,598.0,3.385
46321,2022-06-12,13,6,618.0,3.86223
24191,2022-06-12,14,6,708.0,4.23167
24190,2022-06-12,15,6,702.0,3.77556
46320,2022-06-12,16,6,706.0,4.24056
46319,2022-06-12,17,6,756.0,4.74667
24189,2022-06-12,18,6,824.0,4.55444
24188,2022-06-12,19,6,664.0,3.47056
46318,2022-06-12,20,6,603.0,2.96167
24187,2022-06-12,21,6,507.0,2.85
46317,2022-06-12,22,6,408.0,2.18555
17598,2022-06-12,23,6,259.0,1.41334
78426,2022-06-13,0,0,152.0,0.94722
78425,2022-06-13,1,0,113.0,0.46389
17597,2022-06-13,2,0,71.0,0.44556
17596,2022-06-13,3,0,83.0,0.47833
78424,2022-06-13,4,0,164.0,1.04389
78423,2022-06-13,5,0,260.0,1.68889
17595,2022-06-13,6,0,489.0,3.30278
78422,2022-06-13,7,0,907.0,26.81889
17594,2022-06-13,8,0,911.0,6.99389
78421,2022-06-13,9,0,701.0,5.34945
17593,2022-06-13,10,0,843.0,5.68167
78420,2022-06-13,11,0,771.0,4.99611
17592,2022-06-13,12,0,759.0,5.56222
17591,2022-06-13,13,0,747.0,9.51278
20194,2022-06-14,23,1,338.0,1.78722
80993,2022-06-15,0,2,178.0,0.90278
20193,2022-06-15,1,2,148.0,0.78333
20192,2022-06-15,2,2,80.0,0.41556
20191,2022-06-15,3,2,71.0,0.41278
20190,2022-06-15,4,2,137.0,0.74445
80992,2022-06-15,5,2,302.0,2.12611
80991,2022-06-15,6,2,539.0,3.84834
80990,2022-06-15,7,2,971.0,7.495
20189,2022-06-15,8,2,912.0,11.36945
80989,2022-06-15,9,2,674.0,16.42556
80987,2022-06-15,10,2,818.0,6.42722
20188,2022-06-15,11,2,956.0,7.35278
80985,2022-06-15,12,2,978.0,24.21833
20187,2022-06-15,13,2,952.0,14.84833
80983,2022-06-15,14,2,1001.0,18.26334
80981,2022-06-15,15,2,931.0,43.66889
20186,2022-06-15,16,2,729.0,56.22556
20185,2022-06-15,17,2,810.0,48.91722
80979,2022-06-15,18,2,1097.0,22.21278
20184,2022-06-15,19,2,764.0,20.43889
80977,2022-06-15,20,2,561.0,3.07944
20183,2022-06-15,21,2,466.0,2.79389
80975,2022-06-15,22,2,546.0,3.36222
85166,2022-06-15,23,2,386.0,2.12889
85165,2022-06-16,0,3,229.0,1.18222
91254,2022-06-16,1,3,153.0,0.755
91253,2022-06-16,2,3,116.0,0.72222
91252,2022-06-16,3,3,119.0,0.71278
91251,2022-06-16,4,3,174.0,1.01111
85164,2022-06-16,5,3,310.0,2.00611
91250,2022-06-16,6,3,516.0,3.89889
91249,2022-06-16,7,3,839.0,7.48056
91248,2022-06-16,8,3,885.0,6.95945
91247,2022-06-16,9,3,794.0,6.99222
91246,2022-06-16,10,3,806.0,5.15111
91245,2022-06-16,11,3,785.0,5.06222
91244,2022-06-16,12,3,907.0,11.17334
91192,2022-06-16,13,3,895.0,16.27278
91191,2022-06-16,14,3,978.0,18.21945
85102,2022-06-16,15,3,988.0,15.67778
85101,2022-06-16,16,3,1074.0,14.90278
91190,2022-06-16,17,3,986.0,34.63722
85100,2022-06-16,18,3,892.0,20.69889
85099,2022-06-16,19,3,798.0,4.99889
85098,2022-06-16,20,3,542.0,3.24945
91189,2022-06-16,21,3,459.0,2.83611
91188,2022-06-16,22,3,476.0,2.59444
94674,2022-06-16,23,3,400.0,2.14056
86687,2022-06-17,0,4,311.0,1.47722
86686,2022-06-17,1,4,198.0,0.94722
94673,2022-06-17,2,4,140.0,0.73778
94672,2022-06-17,3,4,106.0,0.54667
94671,2022-06-17,4,4,148.0,0.81667
94670,2022-06-17,5,4,244.0,1.41334
94669,2022-06-17,6,4,530.0,3.81722
86685,2022-06-17,7,4,860.0,6.89611
94668,2022-06-17,8,4,824.0,6.61333
86684,2022-06-17,9,4,712.0,8.59111
94667,2022-06-17,10,4,831.0,6.00889
86683,2022-06-17,11,4,1016.0,7.35611
94666,2022-06-17,12,4,932.0,9.06167
86682,2022-06-17,13,4,959.0,24.47945
114567,2022-06-17,14,4,976.0,13.54389
114565,2022-06-17,15,4,1105.0,8.44944
107047,2022-06-17,16,4,1017.0,35.77556
101105,2022-06-17,17,4,1053.0,25.68945
107046,2022-06-17,18,4,1040.0,22.80167
101104,2022-06-17,19,4,786.0,4.72167
107045,2022-06-17,20,4,566.0,3.13834
107044,2022-06-17,21,4,527.0,2.78111
107043,2022-06-17,22,4,475.0,2.65
143191,2022-06-17,23,4,438.0,2.36778
143396,2022-06-18,0,5,280.0,1.45945
143395,2022-06-18,1,5,234.0,1.17389
143394,2022-06-18,2,5,230.0,1.19056
143189,2022-06-18,3,5,136.0,0.63611
143187,2022-06-18,4,5,183.0,0.87945
143185,2022-06-18,5,5,233.0,1.43278
143183,2022-06-18,6,5,260.0,1.50889
143393,2022-06-18,7,5,366.0,2.285
143392,2022-06-18,8,5,562.0,3.51222
143391,2022-06-18,9,5,637.0,3.95667
143181,2022-06-18,10,5,824.0,5.37056
143179,2022-06-18,11,5,816.0,5.40111
143390,2022-06-18,12,5,676.0,3.68056
143177,2022-06-18,13,5,758.0,4.60945
143389,2022-06-18,14,5,709.0,4.16834
143388,2022-06-18,15,5,683.0,4.44222
143176,2022-06-18,16,5,685.0,4.135
143387,2022-06-18,17,5,748.0,4.69833
143386,2022-06-18,18,5,820.0,4.75111
143175,2022-06-18,19,5,667.0,4.57667
143385,2022-06-18,20,5,531.0,2.86278
143174,2022-06-18,21,5,474.0,2.56389
143384,2022-06-18,22,5,462.0,2.695
137016,2022-06-19,23,6,270.0,1.73667
133107,2022-06-20,0,0,147.0,0.91167
137014,2022-06-20,1,0,142.0,0.83389
137012,2022-06-20,2,0,75.0,0.42889
133106,2022-06-20,3,0,95.0,0.59111
137010,2022-06-20,4,0,144.0,0.87223
137008,2022-06-20,5,0,272.0,2.10167
133105,2022-06-20,6,0,503.0,3.54167
133104,2022-06-20,7,0,897.0,10.29556
133103,2022-06-20,8,0,811.0,7.35834
137006,2022-06-20,9,0,732.0,5.52278
133102,2022-06-20,10,0,664.0,4.78667
133101,2022-06-20,11,0,735.0,4.96834
133100,2022-06-20,12,0,862.0,7.32389
137004,2022-06-20,13,0,814.0,5.25833
133099,2022-06-20,14,0,780.0,6.02889
137002,2022-06-20,15,0,1042.0,9.86945
133098,2022-06-20,16,0,973.0,26.11
133097,2022-06-20,17,0,1123.0,9.515
133096,2022-06-20,18,0,1057.0,9.415
137000,2022-06-20,19,0,776.0,5.40611
136998,2022-06-20,20,0,553.0,2.81445
136996,2022-06-20,21,0,377.0,2.075
136994,2022-06-20,22,0,407.0,2.23778
152204,2022-06-20,23,0,264.0,1.39778
152203,2022-06-21,0,1,186.0,1.01
106450,2022-06-21,1,1,124.0,0.77833
106448,2022-06-21,2,1,110.0,0.53056
152202,2022-06-21,3,1,97.0,0.54667
152201,2022-06-21,4,1,112.0,0.66389
106446,2022-06-21,5,1,266.0,1.75278
152200,2022-06-21,6,1,441.0,3.52
152199,2022-06-21,7,1,835.0,6.76889
152198,2022-06-21,8,1,801.0,6.88945
106444,2022-06-21,9,1,725.0,5.04778
152197,2022-06-21,10,1,751.0,5.21833
152196,2022-06-21,11,1,955.0,6.40389
106442,2022-06-21,12,1,788.0,5.58445
152195,2022-06-21,13,1,875.0,11.66778
106441,2022-06-21,14,1,918.0,17.86667
106440,2022-06-21,15,1,928.0,33.73833
152194,2022-06-21,16,1,914.0,31.93778
152193,2022-06-21,17,1,1065.0,23.74944
152192,2022-06-21,18,1,1071.0,10.89778
106439,2022-06-21,19,1,797.0,4.85778
106438,2022-06-21,20,1,555.0,3.305
106437,2022-06-21,21,1,638.0,4.21
106436,2022-06-21,22,1,592.0,3.61778
106024,2022-06-21,23,1,538.0,3.19222
106023,2022-06-22,0,2,383.0,1.99834
106022,2022-06-22,1,2,306.0,1.57333
106021,2022-06-22,2,2,246.0,4.98833
102429,2022-06-22,3,2,201.0,0.96167
106020,2022-06-22,4,2,161.0,0.99667
102428,2022-06-22,5,2,278.0,2.05222
106019,2022-06-22,6,2,531.0,3.48167
106018,2022-06-22,7,2,928.0,8.70222
106017,2022-06-22,8,2,847.0,7.455
102427,2022-06-22,9,2,662.0,4.86333
102426,2022-06-22,10,2,760.0,5.98444
148624,2022-06-22,11,2,873.0,5.86056
147787,2022-06-22,12,2,999.0,11.97667
148623,2022-06-22,13,2,887.0,6.30278
147786,2022-06-22,14,2,893.0,29.715
148622,2022-06-22,15,2,807.0,32.80167
148621,2022-06-22,16,2,971.0,25.72222
147785,2022-06-22,17,2,1148.0,24.00722
147784,2022-06-22,18,2,902.0,23.70111
148620,2022-06-22,19,2,742.0,4.17611
147783,2022-06-22,20,2,572.0,3.03722
148619,2022-06-22,21,2,536.0,2.76945
147782,2022-06-22,22,2,565.0,2.97278
133847,2022-06-23,23,3,377.0,2.24278
113850,2022-06-24,0,4,257.0,1.29889
133846,2022-06-24,1,4,228.0,1.53722
133845,2022-06-24,2,4,199.0,1.07389
113849,2022-06-24,3,4,117.0,0.995
133844,2022-06-24,4,4,153.0,0.89778
113848,2022-06-24,5,4,291.0,2.06889
113847,2022-06-24,6,4,498.0,3.50778
133843,2022-06-24,7,4,900.0,6.71222
133842,2022-06-24,8,4,810.0,5.91445
133841,2022-06-24,9,4,887.0,7.60667
113846,2022-06-24,10,4,750.0,4.71167
113845,2022-06-24,11,4,959.0,6.81723
113844,2022-06-24,12,4,996.0,7.60889
113843,2022-06-24,13,4,905.0,18.47056
113842,2022-06-24,14,4,923.0,34.28834
113841,2022-06-24,15,4,998.0,35.57
133840,2022-06-24,16,4,778.0,48.30278
113840,2022-06-24,17,4,936.0,23.44444
133839,2022-06-24,18,4,1069.0,21.16611
113839,2022-06-24,19,4,919.0,16.17222
113838,2022-06-24,20,4,535.0,3.10833
133838,2022-06-24,21,4,545.0,3.36278
113837,2022-06-24,22,4,454.0,2.51445
139522,2022-06-24,23,4,449.0,2.65
124058,2022-06-25,0,5,355.0,1.72167
139521,2022-06-25,1,5,303.0,1.49111
139520,2022-06-25,2,5,244.0,1.16889
124057,2022-06-25,3,5,201.0,0.97889
124056,2022-06-25,4,5,191.0,0.96389
139519,2022-06-25,5,5,233.0,1.02833
139518,2022-06-25,6,5,246.0,6.95834
139517,2022-06-25,7,5,392.0,2.45389
124055,2022-06-25,8,5,499.0,3.06334
124054,2022-06-25,9,5,700.0,4.01056
139516,2022-06-25,10,5,775.0,4.39611
124053,2022-06-25,11,5,728.0,4.26389
139515,2022-06-25,12,5,752.0,4.41167
124052,2022-06-25,13,5,732.0,4.87556
124051,2022-06-25,14,5,782.0,4.69556
124050,2022-06-25,15,5,739.0,4.86945
124049,2022-06-25,16,5,738.0,4.53167
139514,2022-06-25,17,5,770.0,4.45333
139513,2022-06-25,18,5,846.0,5.81889
124048,2022-06-25,19,5,654.0,3.85
124047,2022-06-25,20,5,456.0,2.27111
124046,2022-06-25,21,5,376.0,2.06833
124045,2022-06-25,22,5,473.0,2.62167
119234,2022-06-25,23,5,370.0,2.04722
127329,2022-06-26,0,6,366.0,1.78722
127328,2022-06-26,1,6,294.0,1.31222
127327,2022-06-26,2,6,263.0,1.20944
127326,2022-06-26,3,6,237.0,1.19667
127325,2022-06-26,4,6,169.0,0.78667
119233,2022-06-26,5,6,160.0,0.77445
119232,2022-06-26,6,6,162.0,1.04
127324,2022-06-26,7,6,199.0,1.27556
119231,2022-06-26,8,6,304.0,1.86389
119230,2022-06-26,9,6,406.0,2.17
127323,2022-06-26,10,6,583.0,3.31444
127322,2022-06-26,11,6,702.0,4.18167
127321,2022-06-26,12,6,704.0,4.09056
127320,2022-06-26,13,6,607.0,3.20167
119229,2022-06-26,14,6,616.0,3.35444
127319,2022-06-26,15,6,639.0,3.75833
127318,2022-06-26,16,6,721.0,4.51111
127317,2022-06-26,17,6,748.0,4.82945
127316,2022-06-26,18,6,692.0,3.89611
127315,2022-06-26,19,6,633.0,3.39778
119228,2022-06-26,20,6,530.0,2.92667
127314,2022-06-26,21,6,444.0,2.43445
119227,2022-06-26,22,6,434.0,2.39278
120506,2022-06-26,23,6,276.0,1.70056
112759,2022-06-27,0,0,134.0,0.63111
120503,2022-06-27,1,0,99.0,0.55389
112758,2022-06-27,2,0,85.0,0.57667
120500,2022-06-27,3,0,98.0,0.51833
120497,2022-06-27,4,0,152.0,0.82889
120494,2022-06-27,5,0,280.0,1.78056
120492,2022-06-27,6,0,538.0,3.70167
120490,2022-06-27,7,0,937.0,7.25167
112757,2022-06-27,8,0,865.0,7.45722
120488,2022-06-27,9,0,672.0,5.92333
120486,2022-06-27,10,0,758.0,5.93722
112756,2022-06-27,11,0,784.0,5.03611
112755,2022-06-27,12,0,789.0,5.22723
112754,2022-06-27,13,0,702.0,4.87611
120484,2022-06-27,14,0,893.0,16.51722
112753,2022-06-27,15,0,933.0,13.92
120482,2022-06-27,16,0,1033.0,18.60167
112752,2022-06-27,17,0,962.0,22.80833
120480,2022-06-27,18,0,1115.0,8.54723
120478,2022-06-27,19,0,850.0,5.32278
112751,2022-06-27,20,0,572.0,2.81333
120476,2022-06-27,21,0,468.0,2.32778
112750,2022-06-27,22,0,449.0,2.70611
107804,2022-06-27,23,0,290.0,1.66556
114969,2022-06-28,0,1,234.0,1.12611
114968,2022-06-28,1,1,145.0,0.72556
114967,2022-06-28,2,1,110.0,0.58445
107803,2022-06-28,3,1,89.0,0.45833
107802,2022-06-28,4,1,151.0,0.79389
107801,2022-06-28,5,1,274.0,1.71611
107800,2022-06-28,6,1,559.0,3.99
114966,2022-06-28,7,1,942.0,9.75
116859,2022-06-28,8,1,773.0,10.37445
116858,2022-06-28,9,1,794.0,6.66833
116857,2022-06-28,10,1,811.0,6.94278
116856,2022-06-28,11,1,819.0,9.825
109139,2022-06-28,12,1,758.0,4.95445
116855,2022-06-28,13,1,863.0,6.04278
109138,2022-06-28,14,1,1059.0,13.55056
116854,2022-06-28,15,1,951.0,40.96
109137,2022-06-28,16,1,880.0,37.01167
109136,2022-06-28,17,1,1001.0,27.42778
109135,2022-06-28,18,1,1016.0,21.14611
109134,2022-06-28,19,1,774.0,4.84778
109133,2022-06-28,20,1,567.0,3.31
109132,2022-06-28,21,1,566.0,2.82611
116853,2022-06-28,22,1,557.0,2.80667
165961,2022-06-28,23,1,411.0,1.9
165960,2022-06-29,0,2,203.0,0.86167
160783,2022-06-29,1,2,165.0,0.89056
165959,2022-06-29,2,2,124.0,0.565
160782,2022-06-29,3,2,118.0,0.52667
165958,2022-06-29,4,2,149.0,0.96778
165957,2022-06-29,5,2,327.0,2.01167
160781,2022-06-29,6,2,558.0,4.34389
165956,2022-06-29,7,2,941.0,10.29667
165955,2022-06-29,8,2,864.0,6.85445
165954,2022-06-29,9,2,780.0,6.11222
165953,2022-06-29,10,2,843.0,21.43889
163077,2022-06-29,11,2,894.0,5.14667
158799,2022-06-29,12,2,1022.0,7.85945
158796,2022-06-29,13,2,1033.0,23.45611
158793,2022-06-29,14,2,905.0,28.035
165512,2022-06-29,15,2,883.0,40.31389
165511,2022-06-29,16,2,771.0,44.87445
160525,2022-06-29,17,2,996.0,40.45444
160524,2022-06-29,18,2,989.0,25.27834
160523,2022-06-29,19,2,1019.0,10.85611
160522,2022-06-29,20,2,610.0,3.47778
160521,2022-06-29,21,2,631.0,4.00167
160520,2022-06-29,22,2,710.0,4.88555
153611,2022-06-29,23,2,521.0,3.12167
153610,2022-06-30,0,3,261.0,1.435
164424,2022-06-30,1,3,215.0,1.05444
153609,2022-06-30,2,3,132.0,0.74111
164423,2022-06-30,3,3,135.0,0.76945
164422,2022-06-30,4,3,171.0,0.84944
164421,2022-06-30,5,3,293.0,2.24611
164420,2022-06-30,6,3,489.0,4.06333
153608,2022-06-30,7,3,771.0,40.74056
164419,2022-06-30,8,3,825.0,20.52722
164418,2022-06-30,9,3,784.0,15.89778
153607,2022-06-30,10,3,830.0,15.81778
164627,2022-06-30,11,3,854.0,29.18945
153792,2022-06-30,12,3,838.0,32.92222
153790,2022-06-30,13,3,884.0,8.50222
164626,2022-06-30,14,3,977.0,21.79945
153788,2022-06-30,15,3,992.0,42.865
164625,2022-06-30,16,3,835.0,31.09889
153786,2022-06-30,17,3,962.0,29.11834
153784,2022-06-30,18,3,1015.0,10.03334
153782,2022-06-30,19,3,936.0,6.74778
164624,2022-06-30,20,3,574.0,3.76555
164623,2022-06-30,21,3,467.0,2.48722
164622,2022-06-30,22,3,426.0,2.32167
168768,2022-06-30,23,3,378.0,1.97111
168726,2022-07-01,0,4,274.0,1.40722
168767,2022-07-01,1,4,218.0,1.04889
168725,2022-07-01,2,4,125.0,0.70278
68235,2022-07-01,3,4,122.0,0.69722
60650,2022-07-01,4,4,160.0,1.02
60649,2022-07-01,5,4,276.0,1.88611
68234,2022-07-01,6,4,492.0,3.15278
60648,2022-07-01,7,4,768.0,4.97333
68233,2022-07-01,8,4,829.0,11.64945
68232,2022-07-01,9,4,805.0,7.05389
60647,2022-07-01,10,4,891.0,7.45722
68231,2022-07-01,11,4,992.0,9.08111
68230,2022-07-01,12,4,1001.0,11.03611
68229,2022-07-01,13,4,923.0,25.65667
68228,2022-07-01,14,4,1010.0,9.00611
68227,2022-07-01,15,4,964.0,30.17611
60646,2022-07-01,16,4,1003.0,30.27222
68226,2022-07-01,17,4,960.0,9.86167
60645,2022-07-01,18,4,935.0,6.15611
60644,2022-07-01,19,4,685.0,3.605
68225,2022-07-01,20,4,557.0,3.16834
60643,2022-07-01,21,4,485.0,2.61389
60642,2022-07-01,22,4,457.0,2.58945
122644,2022-07-01,23,4,421.0,2.13722
39642,2022-07-02,0,5,296.0,1.41
122643,2022-07-02,1,5,241.0,1.32889
122642,2022-07-02,2,5,174.0,0.82222
122641,2022-07-02,3,5,160.0,0.75778
39641,2022-07-02,4,5,179.0,1.02778
122640,2022-07-02,5,5,212.0,1.30556
122639,2022-07-02,6,5,228.0,1.33222
39640,2022-07-02,7,5,333.0,2.16222
39639,2022-07-02,8,5,494.0,3.09056
39638,2022-07-02,9,5,639.0,4.40167
122638,2022-07-02,10,5,754.0,5.41611
39637,2022-07-02,11,5,967.0,7.70278
39636,2022-07-02,12,5,794.0,11.99111
122637,2022-07-02,13,5,807.0,4.73556
122636,2022-07-02,14,5,770.0,4.97944
39635,2022-07-02,15,5,742.0,4.85222
122635,2022-07-02,16,5,804.0,5.30445
39634,2022-07-02,17,5,754.0,4.60111
39633,2022-07-02,18,5,750.0,4.19834
39632,2022-07-02,19,5,683.0,3.65111
39631,2022-07-02,20,5,598.0,3.78667
39630,2022-07-02,21,5,433.0,2.27778
39629,2022-07-02,22,5,434.0,2.34333
84254,2022-07-02,23,5,382.0,1.81666
84253,2022-07-03,0,6,353.0,1.80222
82649,2022-07-03,1,6,263.0,1.275
82648,2022-07-03,2,6,173.0,0.86
84252,2022-07-03,3,6,183.0,0.95889
84251,2022-07-03,4,6,175.0,0.81389
82647,2022-07-03,5,6,141.0,0.82
84250,2022-07-03,6,6,176.0,1.02056
82646,2022-07-03,7,6,242.0,1.45278
82645,2022-07-03,8,6,230.0,1.37222
82644,2022-07-03,9,6,365.0,2.38944
84249,2022-07-03,10,6,613.0,3.50389
82643,2022-07-03,11,6,689.0,4.32278
82642,2022-07-03,12,6,639.0,3.52389
84248,2022-07-03,13,6,673.0,3.54
84247,2022-07-03,14,6,615.0,3.59389
84246,2022-07-03,15,6,645.0,3.71555
82641,2022-07-03,16,6,682.0,3.985
84245,2022-07-03,17,6,718.0,4.71389
84244,2022-07-03,18,6,706.0,4.69278
82640,2022-07-03,19,6,586.0,3.46722
82639,2022-07-03,20,6,567.0,3.15611
84243,2022-07-03,21,6,533.0,3.14278
82638,2022-07-03,22,6,469.0,2.86834
90901,2022-07-03,23,6,323.0,1.80834
90900,2022-07-04,0,0,174.0,0.83278
8411,2022-07-04,1,0,96.0,0.41834
90899,2022-07-04,2,0,111.0,0.56112
8410,2022-07-04,3,0,77.0,0.36833
8409,2022-07-04,4,0,150.0,0.91778
8408,2022-07-04,5,0,268.0,1.70945
