,date,heure,weekday,Débit horaire,Taux d'occupation
5160,2022-06-22,16,2,1200.0,28.98278
5121,2022-06-22,17,2,1155.0,28.92111
5159,2022-06-22,18,2,1258.0,28.83056
5120,2022-06-22,19,2,1039.0,26.63833
5119,2022-06-22,20,2,887.0,21.95667
5158,2022-06-22,21,2,763.0,17.56333
5157,2022-06-22,22,2,705.0,11.49167
6689,2022-06-23,23,3,823.0,13.76167
5647,2022-06-24,0,4,660.0,8.38722
6688,2022-06-24,1,4,598.0,11.16389
6687,2022-06-24,2,4,397.0,4.33
5646,2022-06-24,3,4,288.0,2.58111
5645,2022-06-24,4,4,349.0,3.53945
5644,2022-06-24,5,4,576.0,6.25445
5643,2022-06-24,6,4,874.0,16.83889
6686,2022-06-24,7,4,1165.0,15.53667
5642,2022-06-24,8,4,1185.0,20.26833
5641,2022-06-24,9,4,1202.0,23.33611
6685,2022-06-24,10,4,1076.4,26.133029387755098
6684,2022-06-24,11,4,1100.36,28.02127020408163
5640,2022-06-24,12,4,1080.2857142857142,30.59861229166667
6683,2022-06-24,13,4,1062.5510204081634,30.677189387755096
5639,2022-06-24,14,4,1058.7916666666667,29.278971458333334
6682,2022-06-24,15,4,1099.3877551020407,28.936609791666665
5638,2022-06-24,16,4,1102.6326530612246,30.618773958333335
6681,2022-06-24,17,4,1132.142857142857,30.41181591836735
5637,2022-06-24,18,4,1134.25,29.47461874999999
6680,2022-06-24,19,4,1077.1702127659576,25.848003617021288
5636,2022-06-24,20,4,1010.3958333333334,22.66645958333333
6679,2022-06-24,21,4,997.2083333333334,22.941737291666666
6678,2022-06-24,22,4,1064.3265306122448,24.468890204081635
6664,2022-06-24,23,4,1075.265306122449,24.341482916666667
5589,2022-06-25,0,5,1070.6326530612246,22.90711916666667
5588,2022-06-25,1,5,1015.6734693877551,19.946655918367348
5587,2022-06-25,2,5,808.1458333333334,13.322362708333335
6663,2022-06-25,3,5,597.4375,10.5421075
6662,2022-06-25,4,5,502.38775510204084,8.89242836734694
6661,2022-06-25,5,5,434.9387755102041,7.503946326530611
5586,2022-06-25,6,5,445.6458333333333,7.414017708333334
5585,2022-06-25,7,5,525.6666666666666,11.107083749999996
5584,2022-06-25,8,5,644.3673469387755,15.366759183673471
6660,2022-06-25,9,5,795.6326530612245,17.71650897959184
5583,2022-06-25,10,5,905.6734693877551,25.03510367346939
5582,2022-06-25,11,5,979.7916666666666,28.685626666666668
6659,2022-06-25,12,5,1008.9791666666666,29.06617020833333
6658,2022-06-25,13,5,999.3333333333334,28.821702083333335
6657,2022-06-25,14,5,1048.5744680851064,31.970839787234045
5581,2022-06-25,15,5,1096.0,35.51819604166666
6656,2022-06-25,16,5,1076.7291666666667,36.58899375000001
6655,2022-06-25,17,5,1096.4489795918366,35.78869354166667
6654,2022-06-25,18,5,1086.3333333333333,36.35378604166667
5580,2022-06-25,19,5,1107.6938775510205,33.29148571428572
6653,2022-06-25,20,5,1084.734693877551,30.08400285714286
6652,2022-06-25,21,5,1109.2857142857142,31.01713204081632
5579,2022-06-25,22,5,1090.2857142857142,31.572609591836738
5951,2022-06-25,23,5,1111.4791666666667,29.376969999999996
6398,2022-06-26,0,6,1049.804347826087,26.828539782608697
5950,2022-06-26,1,6,1023.2826086956521,25.453129130434785
5949,2022-06-26,2,6,954.063829787234,21.630544893617017
6397,2022-06-26,3,6,785.75,13.770938333333332
6396,2022-06-26,4,6,550.468085106383,9.362247021276596
5948,2022-06-26,5,6,437.48936170212767,6.623512553191491
5947,2022-06-26,6,6,367.4583333333333,5.536772708333334
5946,2022-06-26,7,6,382.2083333333333,10.520267708333332
6395,2022-06-26,8,6,451.1276595744681,11.343696739130433
5945,2022-06-26,9,6,631.1875,14.477424680851064
6394,2022-06-26,10,6,679.3617021276596,17.601802391304346
5944,2022-06-26,11,6,757.8085106382979,20.469893260869565
6393,2022-06-26,12,6,852.1875,22.86511604166667
5943,2022-06-26,13,6,882.2291666666666,24.60481645833333
6392,2022-06-26,14,6,915.3333333333334,27.22007020833333
5942,2022-06-26,15,6,945.0,29.45147145833333
5941,2022-06-26,16,6,937.2083333333334,32.90991872340425
6391,2022-06-26,17,6,954.3617021276596,33.757707872340426
6390,2022-06-26,18,6,980.6875,31.508020434782615
6389,2022-06-26,19,6,911.3541666666666,27.38207804347826
6388,2022-06-26,20,6,851.2916666666666,23.348485
5940,2022-06-26,21,6,835.7291666666666,20.627061249999993
6387,2022-06-26,22,6,816.0,18.09545333333333
5578,2022-06-26,23,6,748.7755102040817,15.282790204081635
5577,2022-06-27,0,0,619.204081632653,11.868833469387758
5990,2022-06-27,1,0,458.6041666666667,9.314098541666667
5576,2022-06-27,2,0,336.3125,7.5273402083333325
5575,2022-06-27,3,0,283.52,6.913823400000001
5574,2022-06-27,4,0,318.8,6.537912199999999
5573,2022-06-27,5,0,521.9,9.052800600000001
5572,2022-06-27,6,0,791.86,12.6935348
5571,2022-06-27,7,0,1052.7,18.73003530612245
5989,2022-06-27,8,0,1117.75,21.842211666666664
5988,2022-06-27,9,0,1102.6304347826087,21.372392391304345
5987,2022-06-27,10,0,1069.723404255319,26.85788489361702
5986,2022-06-27,11,0,1074.75,28.996702916666667
5570,2022-06-27,12,0,1058.5,28.940181836734695
5985,2022-06-27,13,0,1045.7307692307693,29.582298653846156
5569,2022-06-27,14,0,1076.8627450980393,29.581700588235297
5568,2022-06-27,15,0,1060.235294117647,29.876025098039218
5567,2022-06-27,16,0,1073.7058823529412,30.411853529411765
5566,2022-06-27,17,0,1082.3333333333333,29.972202745098038
5565,2022-06-27,18,0,1084.173076923077,27.982287884615385
5984,2022-06-27,19,0,1006.5576923076923,24.53283230769231
5564,2022-06-27,20,0,890.1538461538462,21.29439307692308
5563,2022-06-27,21,0,807.3269230769231,18.25923173076923
5983,2022-06-27,22,0,780.7058823529412,16.853247058823527
5791,2022-06-27,23,0,720.0196078431372,13.311929019607847
5378,2022-06-28,0,1,577.1,10.232891
5790,2022-06-28,1,1,430.72,7.7497456
5789,2022-06-28,2,1,334.88,7.125901
5377,2022-06-28,3,1,261.02,5.416867599999999
5788,2022-06-28,4,1,315.36,6.4095242
5376,2022-06-28,5,1,542.04,7.9827118
5375,2022-06-28,6,1,838.6,11.741501399999999
5374,2022-06-28,7,1,1082.857142857143,17.00765469387755
7709,2022-06-28,8,1,1162.857142857143,19.840284285714283
7855,2022-06-28,9,1,1140.8444444444444,24.28537133333333
7708,2022-06-28,10,1,1095.8695652173913,30.866619782608694
7854,2022-06-28,11,1,1120.2340425531916,32.050604680851066
7707,2022-06-28,12,1,1096.2173913043478,34.241281739130436
7853,2022-06-28,13,1,1071.9148936170213,34.25404468085107
7706,2022-06-28,14,1,1082.2083333333333,31.522956170212762
7705,2022-06-28,15,1,1086.6875,32.13772125
7704,2022-06-28,16,1,1101.3673469387754,32.616532040816324
7852,2022-06-28,17,1,1112.66,31.025907551020413
7851,2022-06-28,18,1,1125.78,29.944378599999997
7850,2022-06-28,19,1,1035.58,24.666023600000006
7849,2022-06-28,20,1,897.86,20.757834000000003
7848,2022-06-28,21,1,816.84,18.083902000000002
7847,2022-06-28,22,1,778.14,14.9487004
8253,2022-06-28,23,1,757.76,14.031512600000003
8031,2022-06-29,0,2,640.54,11.355168400000002
8252,2022-06-29,1,2,477.78,8.0680898
8030,2022-06-29,2,2,336.61224489795916,6.115693265306123
8029,2022-06-29,3,2,256.1224489795918,4.707744897959184
8028,2022-06-29,4,2,319.9,5.9983234
8027,2022-06-29,5,2,516.84,7.4497568
8026,2022-06-29,6,2,816.62,11.588222999999997
8251,2022-06-29,7,2,1070.142857142857,18.23918408163265
8025,2022-06-29,8,2,1171.18,20.850445599999997
8250,2022-06-29,9,2,1154.14,23.8855906
8024,2022-06-29,10,2,1081.8367346938776,27.697801875
7901,2022-06-29,11,2,1124.5833333333333,30.26991829787234
7900,2022-06-29,12,2,1131.44,33.0363678
8140,2022-06-29,13,2,1094.12,31.9943008
8139,2022-06-29,14,2,1134.58,30.8205014
8019,2022-06-29,15,2,1142.52,30.471512000000004
8018,2022-06-29,16,2,1124.5510204081634,30.59342591836735
8248,2022-06-29,17,2,1126.98,30.833068000000008
8017,2022-06-29,18,2,1148.08,29.044779199999997
8016,2022-06-29,19,2,1073.3921568627452,25.162963921568625
8015,2022-06-29,20,2,934.5686274509804,21.374228039215687
8247,2022-06-29,21,2,840.7450980392157,18.018116862745096
8246,2022-06-29,22,2,795.5882352941177,14.904413725490196
8313,2022-06-29,23,2,737.2244897959183,12.85631632653061
7743,2022-06-30,0,3,633.9795918367347,9.633527142857144
8312,2022-06-30,1,3,491.81632653061223,6.871203673469388
7742,2022-06-30,2,3,358.61224489795916,5.343991836734694
7741,2022-06-30,3,3,283.8775510204082,4.181384489795917
8311,2022-06-30,4,3,311.9795918367347,4.066973469387755
7740,2022-06-30,5,3,512.5714285714286,6.127121836734693
7739,2022-06-30,6,3,807.3469387755102,11.244842653061227
7738,2022-06-30,7,3,1044.6938775510205,16.97317632653061
7737,2022-06-30,8,3,1149.9375,20.711205000000003
7736,2022-06-30,9,3,1150.6,21.543433555555556
7735,2022-06-30,10,3,1094.0212765957447,26.283499787234042
8310,2022-06-30,11,3,1131.9787234042553,29.592341702127666
7727,2022-06-30,12,3,1155.0869565217392,29.90844260869565
7726,2022-06-30,13,3,1124.3617021276596,32.195178723404254
7725,2022-06-30,14,3,1129.4468085106382,31.765628085106385
8309,2022-06-30,15,3,1131.3541666666667,30.959029375
8308,2022-06-30,16,3,1117.3265306122448,30.373221632653063
8307,2022-06-30,17,3,1152.1020408163265,30.675045714285712
7724,2022-06-30,18,3,1170.1458333333333,29.972015208333335
8306,2022-06-30,19,3,1109.3877551020407,26.50677081632653
7723,2022-06-30,20,3,976.5714285714286,22.695466326530614
8305,2022-06-30,21,3,891.3877551020408,20.314558775510207
7722,2022-06-30,22,3,847.4489795918367,18.703935714285713
7781,2022-06-30,23,3,805.0980392156863,16.721602549019607
7780,2022-07-01,0,4,740.2352941176471,13.750730980392158
8363,2022-07-01,1,4,622.4901960784314,10.563051372549019
8362,2022-07-01,2,4,453.62745098039215,7.737288431372549
3260,2022-07-01,3,4,332.0,5.243399803921569
3259,2022-07-01,4,4,357.98039215686276,5.27465274509804
3258,2022-07-01,5,4,543.6862745098039,8.272823137254901
3556,2022-07-01,6,4,807.1960784313726,11.801068823529413
3257,2022-07-01,7,4,1008.3529411764706,16.566340980392155
3256,2022-07-01,8,4,1101.86,20.253490399999997
3555,2022-07-01,9,4,1096.3,21.40241632653061
3255,2022-07-01,10,4,1076.4,26.1330293877551
3554,2022-07-01,11,4,1100.36,28.02127020408163
3553,2022-07-01,12,4,1080.2857142857142,30.598612291666672
3552,2022-07-01,13,4,1062.5510204081634,30.677189387755092
3551,2022-07-01,14,4,1058.7916666666667,29.278971458333338
3254,2022-07-01,15,4,1099.3877551020407,28.936609791666665
3550,2022-07-01,16,4,1102.6326530612246,30.618773958333335
3549,2022-07-01,17,4,1132.142857142857,30.411815918367353
3253,2022-07-01,18,4,1134.25,29.47461874999999
3548,2022-07-01,19,4,1077.1702127659576,25.848003617021288
3252,2022-07-01,20,4,1010.3958333333334,22.66645958333333
3251,2022-07-01,21,4,997.2083333333334,22.941737291666666
3547,2022-07-01,22,4,1064.326530612245,24.468890204081635
2076,2022-07-01,23,4,1075.265306122449,24.34148291666667
6169,2022-07-02,0,5,1070.6326530612246,22.90711916666667
2075,2022-07-02,1,5,1015.6734693877551,19.946655918367348
6168,2022-07-02,2,5,808.1458333333334,13.322362708333335
6167,2022-07-02,3,5,597.4375,10.5421075
2074,2022-07-02,4,5,502.38775510204084,8.89242836734694
2073,2022-07-02,5,5,434.9387755102041,7.503946326530612
6166,2022-07-02,6,5,445.6458333333333,7.4140177083333345
2072,2022-07-02,7,5,525.6666666666666,11.107083749999997
2071,2022-07-02,8,5,644.3673469387755,15.366759183673471
6165,2022-07-02,9,5,795.6326530612246,17.716508979591836
2070,2022-07-02,10,5,905.6734693877551,25.03510367346939
2069,2022-07-02,11,5,979.7916666666666,28.685626666666664
6164,2022-07-02,12,5,1008.9791666666666,29.06617020833333
2068,2022-07-02,13,5,999.3333333333334,28.821702083333335
6163,2022-07-02,14,5,1048.5744680851064,31.97083978723404
6162,2022-07-02,15,5,1096.0,35.51819604166666
6161,2022-07-02,16,5,1076.7291666666667,36.58899375
6160,2022-07-02,17,5,1096.4489795918366,35.788693541666674
6159,2022-07-02,18,5,1086.3333333333333,36.35378604166667
2067,2022-07-02,19,5,1107.6938775510205,33.29148571428572
6158,2022-07-02,20,5,1084.734693877551,30.08400285714286
2066,2022-07-02,21,5,1109.2857142857142,31.01713204081632
6157,2022-07-02,22,5,1090.2857142857142,31.57260959183674
6005,2022-07-02,23,5,1111.4791666666667,29.37697
1989,2022-07-03,0,6,1049.804347826087,26.828539782608697
1988,2022-07-03,1,6,1023.2826086956521,25.453129130434785
1987,2022-07-03,2,6,954.0638297872341,21.630544893617017
1986,2022-07-03,3,6,785.75,13.770938333333332
6004,2022-07-03,4,6,550.468085106383,9.362247021276596
1985,2022-07-03,5,6,437.4893617021277,6.623512553191492
1984,2022-07-03,6,6,367.4583333333333,5.536772708333334
6003,2022-07-03,7,6,382.2083333333333,10.520267708333334
1983,2022-07-03,8,6,451.12765957446805,11.343696739130433
6002,2022-07-03,9,6,631.1875,14.477424680851064
6001,2022-07-03,10,6,679.3617021276596,17.601802391304346
1982,2022-07-03,11,6,757.8085106382978,20.46989326086956
6000,2022-07-03,12,6,852.1875,22.86511604166667
5999,2022-07-03,13,6,882.2291666666666,24.60481645833333
5998,2022-07-03,14,6,915.3333333333334,27.220070208333333
1981,2022-07-03,15,6,945.0,29.45147145833333
5997,2022-07-03,16,6,937.2083333333334,32.90991872340425
5996,2022-07-03,17,6,954.3617021276596,33.757707872340426
5995,2022-07-03,18,6,980.6875,31.50802043478261
5994,2022-07-03,19,6,911.3541666666666,27.38207804347826
5993,2022-07-03,20,6,851.2916666666666,23.348485
1980,2022-07-03,21,6,835.7291666666666,20.627061249999993
1979,2022-07-03,22,6,816.0,18.09545333333333
736,2022-07-03,23,6,748.7755102040817,15.282790204081637
4834,2022-07-04,0,0,619.2040816326531,11.868833469387758
735,2022-07-04,1,0,458.6041666666667,9.314098541666667
4833,2022-07-04,2,0,336.3125,7.527340208333334
734,2022-07-04,3,0,283.52,6.9138234
4832,2022-07-04,4,0,318.8,6.537912199999999
4831,2022-07-04,5,0,521.9,9.052800600000001
733,2022-07-04,6,0,791.86,12.693534800000002
732,2022-07-04,7,0,1052.7,18.73003530612245
4830,2022-07-04,8,0,1117.75,21.842211666666664
731,2022-07-04,9,0,1102.6304347826087,21.37239239130435
730,2022-07-04,10,0,1069.723404255319,26.85788489361702
4829,2022-07-04,11,0,1074.75,28.996702916666667
3989,2022-07-04,12,0,1058.5,28.9401818367347
3988,2022-07-04,13,0,1045.730769230769,29.582298653846156
3999,2022-07-04,14,0,1076.862745098039,29.581700588235293
3998,2022-07-04,15,0,1060.235294117647,29.876025098039214
3997,2022-07-04,16,0,1073.705882352941,30.41185352941176
3996,2022-07-04,17,0,1082.3333333333333,29.972202745098038
3995,2022-07-04,18,0,1084.173076923077,27.982287884615385
3987,2022-07-04,19,0,1006.5576923076923,24.53283230769231
3994,2022-07-04,20,0,890.1538461538461,21.29439307692308
3986,2022-07-04,21,0,807.3269230769231,18.25923173076923
3993,2022-07-04,22,0,780.7058823529411,16.853247058823527
1770,2022-07-04,23,0,720.0196078431371,13.311929019607845
1769,2022-07-05,0,1,577.1,10.232890999999999
4466,2022-07-05,1,1,430.72,7.749745599999999
4465,2022-07-05,2,1,334.88000000000005,7.125901
4464,2022-07-05,3,1,261.02000000000004,5.416867599999999
4463,2022-07-05,4,1,315.36,6.409524200000001
1768,2022-07-05,5,1,542.0400000000001,7.9827118
1767,2022-07-05,6,1,838.5999999999999,11.741501399999997
4462,2022-07-05,7,1,1082.857142857143,17.007654693877548
4461,2022-07-05,8,1,1162.857142857143,19.840284285714286
1766,2022-07-05,9,1,1140.8444444444444,24.285371333333334
1765,2022-07-05,10,1,1095.8695652173913,30.866619782608694
4460,2022-07-05,11,1,1120.2340425531916,32.05060468085107
1764,2022-07-05,12,1,1096.2173913043478,34.24128173913043
1763,2022-07-05,13,1,1071.914893617021,34.25404468085107
4459,2022-07-05,14,1,1082.2083333333333,31.522956170212762
4458,2022-07-05,15,1,1086.6875,32.13772125
4457,2022-07-05,16,1,1101.3673469387754,32.616532040816324
4456,2022-07-05,17,1,1112.66,31.02590755102041
4455,2022-07-05,18,1,1125.78,29.9443786
4454,2022-07-05,19,1,1035.58,24.666023600000003
4453,2022-07-05,20,1,897.86,20.757834000000003
1762,2022-07-05,21,1,816.8399999999999,18.083902
4452,2022-07-05,22,1,778.14,14.9487004
1686,2022-07-05,23,1,757.76,14.031512600000001
4358,2022-07-06,0,2,640.54,11.355168400000002
4357,2022-07-06,1,2,477.78,8.0680898
1685,2022-07-06,2,2,336.61224489795916,6.115693265306123
4356,2022-07-06,3,2,256.1224489795918,4.707744897959184
1684,2022-07-06,4,2,319.9,5.9983234
1683,2022-07-06,5,2,516.84,7.4497567999999985
1682,2022-07-06,6,2,816.6199999999999,11.588222999999997
1681,2022-07-06,7,2,1070.142857142857,18.23918408163265
4355,2022-07-06,8,2,1171.18,20.8504456
1680,2022-07-06,9,2,1154.14,23.885590600000004
4354,2022-07-06,10,2,1081.8367346938776,27.697801874999996
1679,2022-07-06,11,2,1124.5833333333333,30.26991829787234
3889,2022-07-06,12,2,1131.44,33.036367799999994
3888,2022-07-06,13,2,1094.12,31.9943008
7314,2022-07-06,14,2,1134.58,30.8205014
3887,2022-07-06,15,2,1142.52,30.471512
7313,2022-07-06,16,2,1124.5510204081634,30.593425918367345
7312,2022-07-06,17,2,1126.98,30.833068000000004
7311,2022-07-06,18,2,1148.0800000000002,29.044779199999997
7310,2022-07-06,19,2,1073.392156862745,25.16296392156863
3886,2022-07-06,20,2,934.5686274509803,21.374228039215687
3885,2022-07-06,21,2,840.7450980392157,18.0181168627451
3884,2022-07-06,22,2,795.5882352941177,14.904413725490198
1393,2022-07-06,23,2,737.2244897959183,12.856316326530614
6784,2022-07-07,0,3,633.9795918367347,9.633527142857144
6783,2022-07-07,1,3,491.8163265306123,6.871203673469388
1392,2022-07-07,2,3,358.61224489795916,5.343991836734693
6782,2022-07-07,3,3,283.8775510204082,4.181384489795918
1391,2022-07-07,4,3,311.9795918367347,4.066973469387755
1390,2022-07-07,5,3,512.5714285714286,6.127121836734695
1389,2022-07-07,6,3,807.3469387755102,11.244842653061228
1388,2022-07-07,7,3,1044.6938775510205,16.97317632653061
6781,2022-07-07,8,3,1149.9375,20.711205000000003
1387,2022-07-07,9,3,1150.6000000000001,21.543433555555556
6780,2022-07-07,10,3,1094.0212765957447,26.283499787234046
6779,2022-07-07,11,3,1131.9787234042553,29.592341702127666
6778,2022-07-07,12,3,1155.086956521739,29.908442608695655
3707,2022-07-07,13,3,1124.3617021276596,32.195178723404254
7138,2022-07-07,14,3,1129.4468085106382,31.76562808510638
7137,2022-07-07,15,3,1131.3541666666667,30.959029374999997
3703,2022-07-07,16,3,1117.326530612245,30.373221632653063
3702,2022-07-07,17,3,1152.1020408163267,30.675045714285712
3701,2022-07-07,18,3,1170.1458333333333,29.97201520833333
3700,2022-07-07,19,3,1109.3877551020407,26.50677081632653
3699,2022-07-07,20,3,976.5714285714286,22.695466326530614
3698,2022-07-07,21,3,891.3877551020408,20.314558775510207
7136,2022-07-07,22,3,847.4489795918366,18.703935714285716
6945,2022-07-07,23,3,805.0980392156863,16.721602549019607
1515,2022-07-08,0,4,740.2352941176471,13.750730980392158
6944,2022-07-08,1,4,622.4901960784314,10.56305137254902
6943,2022-07-08,2,4,453.62745098039215,7.737288431372549
6942,2022-07-08,3,4,332.0,5.243399803921569
6941,2022-07-08,4,4,357.98039215686276,5.274652745098039
1514,2022-07-08,5,4,543.686274509804,8.272823137254901
1513,2022-07-08,6,4,807.1960784313725,11.80106882352941
6940,2022-07-08,7,4,1008.3529411764705,16.566340980392155
6939,2022-07-08,8,4,1101.86,20.2534904
6938,2022-07-08,9,4,1096.3,21.40241632653061
1512,2022-07-08,10,4,1076.4,26.1330293877551
6937,2022-07-08,11,4,1100.3600000000001,28.02127020408163
1511,2022-07-08,12,4,1080.2857142857142,30.598612291666672
6936,2022-07-08,13,4,1062.5510204081634,30.677189387755096
6935,2022-07-08,14,4,1058.7916666666667,29.27897145833334
6934,2022-07-08,15,4,1099.3877551020407,28.93660979166667
1510,2022-07-08,16,4,1102.6326530612246,30.618773958333335
1509,2022-07-08,17,4,1132.142857142857,30.41181591836735
1508,2022-07-08,18,4,1134.25,29.47461874999999
6933,2022-07-08,19,4,1077.1702127659573,25.848003617021288
6932,2022-07-08,20,4,1010.3958333333335,22.66645958333333
6931,2022-07-08,21,4,997.2083333333335,22.941737291666662
6930,2022-07-08,22,4,1064.3265306122448,24.468890204081635
3149,2022-07-08,23,4,1075.265306122449,24.341482916666664
3148,2022-07-09,0,5,1070.6326530612246,22.907119166666668
2003,2022-07-09,1,5,1015.6734693877551,19.946655918367348
3146,2022-07-09,2,5,808.1458333333335,13.322362708333335
3144,2022-07-09,3,5,597.4375,10.542107500000002
2002,2022-07-09,4,5,502.38775510204084,8.89242836734694
3142,2022-07-09,5,5,434.93877551020404,7.503946326530612
2001,2022-07-09,6,5,445.64583333333326,7.4140177083333345
2000,2022-07-09,7,5,525.6666666666666,11.107083749999997
3140,2022-07-09,8,5,644.3673469387755,15.36675918367347
3138,2022-07-09,9,5,795.6326530612245,17.716508979591836
1999,2022-07-09,10,5,905.6734693877551,25.03510367346939
3136,2022-07-09,11,5,979.7916666666665,28.685626666666668
3134,2022-07-09,12,5,1008.9791666666665,29.066170208333325
3132,2022-07-09,13,5,999.3333333333335,28.821702083333335
3130,2022-07-09,14,5,1048.5744680851064,31.97083978723404
3128,2022-07-09,15,5,1096.0,35.51819604166666
3127,2022-07-09,16,5,1076.7291666666667,36.58899375
3126,2022-07-09,17,5,1096.4489795918366,35.788693541666674
1998,2022-07-09,18,5,1086.3333333333333,36.35378604166667
3125,2022-07-09,19,5,1107.6938775510205,33.29148571428572
3124,2022-07-09,20,5,1084.734693877551,30.084002857142856
1997,2022-07-09,21,5,1109.2857142857142,31.01713204081632
3122,2022-07-09,22,5,1090.2857142857142,31.572609591836738
6632,2022-07-09,23,5,1111.4791666666667,29.376969999999996
6631,2022-07-10,0,6,1049.804347826087,26.828539782608697
6630,2022-07-10,1,6,1023.2826086956522,25.45312913043478
2545,2022-07-10,2,6,954.0638297872341,21.63054489361702
2544,2022-07-10,3,6,785.75,13.770938333333332
6629,2022-07-10,4,6,550.468085106383,9.362247021276596
6628,2022-07-10,5,6,437.48936170212767,6.623512553191491
2543,2022-07-10,6,6,367.45833333333326,5.536772708333334
6627,2022-07-10,7,6,382.20833333333326,10.52026770833333
6626,2022-07-10,8,6,451.12765957446805,11.343696739130435
2542,2022-07-10,9,6,631.1875,14.477424680851064
2541,2022-07-10,10,6,679.3617021276596,17.601802391304346
2540,2022-07-10,11,6,757.8085106382978,20.469893260869565
6625,2022-07-10,12,6,852.1875,22.86511604166667
6624,2022-07-10,13,6,882.2291666666665,24.60481645833333
2539,2022-07-10,14,6,915.3333333333335,27.220070208333333
6623,2022-07-10,15,6,945.0,29.451471458333327
2538,2022-07-10,16,6,937.2083333333335,32.909918723404246
6622,2022-07-10,17,6,954.3617021276596,33.757707872340426
2537,2022-07-10,18,6,980.6875,31.508020434782612
6621,2022-07-10,19,6,911.3541666666665,27.38207804347826
6620,2022-07-10,20,6,851.2916666666665,23.348484999999997
6619,2022-07-10,21,6,835.7291666666665,20.627061249999993
6618,2022-07-10,22,6,816.0,18.09545333333333
5911,2022-07-10,23,6,748.7755102040817,15.282790204081634
400,2022-07-11,0,0,619.2040816326531,11.868833469387756
399,2022-07-11,1,0,458.60416666666674,9.314098541666665
5910,2022-07-11,2,0,336.3125,7.5273402083333325
398,2022-07-11,3,0,283.52000000000004,6.9138234
5909,2022-07-11,4,0,318.79999999999995,6.537912199999999
5908,2022-07-11,5,0,521.9,9.0528006
397,2022-07-11,6,0,791.86,12.6935348
396,2022-07-11,7,0,1052.7,18.730035306122446
5907,2022-07-11,8,0,1117.75,21.842211666666664
5906,2022-07-11,9,0,1102.6304347826087,21.37239239130435
395,2022-07-11,10,0,1069.7234042553193,26.85788489361702
5905,2022-07-11,11,0,1074.75,28.996702916666667
394,2022-07-11,12,0,1058.5,28.940181836734695
5904,2022-07-11,13,0,1045.7307692307693,29.582298653846152
5903,2022-07-11,14,0,1076.862745098039,29.581700588235293
393,2022-07-11,15,0,1060.235294117647,29.876025098039214
392,2022-07-11,16,0,1073.7058823529412,30.411853529411765
5902,2022-07-11,17,0,1082.3333333333333,29.97220274509804
391,2022-07-11,18,0,1084.173076923077,27.98228788461538
5901,2022-07-11,19,0,1006.5576923076923,24.532832307692306
5900,2022-07-11,20,0,890.1538461538461,21.294393076923075
5899,2022-07-11,21,0,807.326923076923,18.259231730769233
5898,2022-07-11,22,0,780.7058823529411,16.853247058823527
5541,2022-07-11,23,0,720.0196078431372,13.311929019607845
5540,2022-07-12,0,1,577.1,10.232890999999999
2877,2022-07-12,1,1,430.71999999999997,7.749745599999999
2876,2022-07-12,2,1,334.88,7.125901
2875,2022-07-12,3,1,261.02,5.416867599999999
2874,2022-07-12,4,1,315.36,6.4095242
5539,2022-07-12,5,1,542.04,7.9827118
5538,2022-07-12,6,1,838.6,11.741501399999999
5537,2022-07-12,7,1,1082.857142857143,17.007654693877548
2873,2022-07-12,8,1,1162.857142857143,19.840284285714283
5536,2022-07-12,9,1,1140.8444444444444,24.28537133333333
5535,2022-07-12,10,1,1095.8695652173913,30.866619782608694
5534,2022-07-12,11,1,1120.2340425531916,32.050604680851066
2872,2022-07-12,12,1,1096.217391304348,34.241281739130436
2871,2022-07-12,13,1,1071.914893617021,34.25404468085107
5326,2022-07-12,14,1,1082.2083333333333,31.522956170212762
2645,2022-07-12,15,1,1086.6875,32.13772125
5325,2022-07-12,16,1,1101.3673469387754,32.61653204081633
2644,2022-07-12,17,1,1112.66,31.025907551020417
5324,2022-07-12,18,1,1125.78,29.944378599999993
2643,2022-07-12,19,1,1035.5800000000002,24.66602360000001
5323,2022-07-12,20,1,897.86,20.757834000000003
2642,2022-07-12,21,1,816.84,18.083902
5322,2022-07-12,22,1,778.14,14.9487004
1005,2022-07-12,23,1,757.7600000000001,14.031512600000003
5103,2022-07-13,0,2,640.5400000000001,11.355168400000004
5102,2022-07-13,1,2,477.78,8.0680898
5101,2022-07-13,2,2,336.61224489795916,6.115693265306124
1004,2022-07-13,3,2,256.12244897959187,4.707744897959184
5100,2022-07-13,4,2,319.9,5.9983234
5099,2022-07-13,5,2,516.84,7.449756799999999
1003,2022-07-13,6,2,816.62,11.588222999999997
5098,2022-07-13,7,2,1070.142857142857,18.23918408163265
5097,2022-07-13,8,2,1171.18,20.850445600000004
1002,2022-07-13,9,2,1154.1399999999999,23.885590600000004
1001,2022-07-13,10,2,1081.8367346938774,27.697801874999996
1000,2022-07-13,11,2,1124.5833333333333,30.269918297872344
5096,2022-07-13,12,2,1131.44,33.0363678
5095,2022-07-13,13,2,1094.12,31.9943008
999,2022-07-13,14,2,1134.5800000000002,30.820501400000005
998,2022-07-13,15,2,1142.52,30.471511999999997
5094,2022-07-13,16,2,1124.5510204081634,30.593425918367345
997,2022-07-13,17,2,1126.98,30.833068000000004
5093,2022-07-13,18,2,1148.0800000000002,29.044779199999997
996,2022-07-13,19,2,1073.3921568627452,25.162963921568625
5092,2022-07-13,20,2,934.5686274509803,21.374228039215687
